999900	 0.008123258740916628	
999800	 0.008128494334563363	
999700	 0.008133481040961232	
999600	 0.008138575927779057	
999500	 0.008143406763258199	
999400	 0.008148331494573224	
999300	 0.008153220535382144	
999200	 0.008158186865498296	
999100	 0.00816311294178651	
999000	 0.008168019845795405	
998900	 0.008172779920407602	
998800	 0.00817762877875533	
998700	 0.008182234688136336	
998600	 0.008187026990607138	
998500	 0.008191652474713595	
998400	 0.008196227605515749	
998300	 0.008200860697763324	
998200	 0.008205465664676614	
998100	 0.00820997147837721	
998000	 0.00821443439234909	
997900	 0.00821902639162786	
997800	 0.008223461481001615	
997700	 0.00822776283072102	
997600	 0.008232211493972685	
997500	 0.00823645065265094	
997400	 0.00824084571586553	
997300	 0.008245216069445449	
997200	 0.00824941190905687	
997100	 0.008253678577181733	
997000	 0.008257761480387593	
996900	 0.008262063455922952	
996800	 0.008266193430359725	
996700	 0.008270493091539988	
996600	 0.008274550823534177	
996500	 0.008278754913132902	
996400	 0.00828267355362755	
996300	 0.008286656519746749	
996200	 0.008290645680613606	
996100	 0.00829434722897987	
996000	 0.008298299012817756	
995900	 0.008302232866374049	
995800	 0.008305896828967985	
995700	 0.008309788648359628	
995600	 0.008313662258113363	
995500	 0.008317247265117289	
995400	 0.008321079813409626	
995300	 0.008324890165200938	
995200	 0.008328395800299149	
995100	 0.008332165060953856	
995000	 0.008335923028394088	
994900	 0.008339350047098404	
994800	 0.008343058896593814	
994700	 0.008346748697588613	
994600	 0.008350111243411396	
994500	 0.008353758858258675	
994400	 0.008357387148671569	
994300	 0.00836067691525022	
994200	 0.008364262466140193	
994100	 0.008367828414752254	
994000	 0.008371044570845976	
993900	 0.008374567222633023	
993800	 0.008378106156995802	
993700	 0.008381250618806513	
993600	 0.008384711864780403	
993500	 0.008388152958804962	
993400	 0.008391222164845391	
993300	 0.008394618859320024	
993200	 0.008397943979064904	
993100	 0.00840145700768885	
993000	 0.00840465136915225	
992900	 0.00840814547864388	
992800	 0.008411630608272658	
992700	 0.008415106734884104	
992600	 0.008418573835290488	
992500	 0.008421655904763792	
992400	 0.008425166106541981	
992300	 0.008428604999135558	
992200	 0.008432034777431707	
992100	 0.008435455418092708	
992000	 0.008438408922771312	
991900	 0.00844180715884324	
991800	 0.008445196182554127	
991700	 0.008448725559205561	
991600	 0.00845162573604713	
991500	 0.008454986032253198	
991400	 0.008458416785047218	
991300	 0.008461760027210441	
991200	 0.008465258785237018	
991100	 0.008468753221260727	
991000	 0.008472327167142468	
990900	 0.008475403805539794	
990800	 0.008480556104590642	
990700	 0.008478701934929167	
990600	 0.008476986258553532	
990500	 0.008475058563109705	
990400	 0.008475213991295139	
990300	 0.0084749927381082	
990200	 0.008473251716524632	
990100	 0.008471552949611882	
990000	 0.008471402859524524	
989900	 0.008469751065036002	
989800	 0.008466200423699444	
989700	 0.00846459155760415	
989600	 0.008464483352945251	
989500	 0.008462467649343552	
989400	 0.008458978366790326	
989300	 0.00846120836153963	
989200	 0.008457192707555239	
989100	 0.008455673269434583	
989000	 0.00845569162280474	
988900	 0.008451757541330762	
988800	 0.008453043828169082	
988700	 0.008449548770499138	
988600	 0.008448158183910204	
988500	 0.008448426452267954	
988400	 0.008448613219675882	
988300	 0.008446723861916139	
988200	 0.008445178843853596	
988100	 0.00844356898481774	
988000	 0.008443552421170952	
987900	 0.008440204264027973	
987800	 0.008438464481028751	
987700	 0.008438809315792162	
987600	 0.008437018890079417	
987500	 0.008435201997525732	
987400	 0.008430888400171976	
987300	 0.008429124423574241	
987200	 0.008429125785851255	
987100	 0.008426666133240168	
987000	 0.00842553548512942	
986900	 0.008423978362284645	
986800	 0.008422394992240567	
986700	 0.008420994790613978	
986600	 0.0084210471091824	
986500	 0.008418971992437185	
986400	 0.008417277524401467	
986300	 0.008415523295220217	
986200	 0.008413720675470915	
986100	 0.00841356263172749	
986000	 0.008412159462747648	
985900	 0.008410260174310125	
985800	 0.008408332008389308	
985700	 0.008408094934594823	
985600	 0.008406123373972008	
985500	 0.008404599783195965	
985400	 0.008400849119219289	
985300	 0.008397065647553215	
985200	 0.008393251707800531	
985100	 0.00838940920213277	
985000	 0.008385539700553168	
984900	 0.008383411852927014	
984800	 0.008379497345310072	
984700	 0.008376042638626624	
984600	 0.008372082870704456	
984500	 0.008368100832905734	
984400	 0.008364097165575402	
984300	 0.008360072431050303	
984200	 0.008356519196344836	
984100	 0.00835425799163697	
984000	 0.008350178505448724	
983900	 0.00835380862260221	
983800	 0.008347897342029786	
983700	 0.008347900405687225	
983600	 0.008346083595076437	
983500	 0.008341937246023279	
983400	 0.008337772431938006	
983300	 0.008333589383106965	
983200	 0.008331724740581081	
983100	 0.008327511053746961	
983000	 0.008325625297353034	
982900	 0.008325057545808756	
982800	 0.008321315759256986	
982700	 0.00831704587388038	
982600	 0.008316966991742503	
982500	 0.00831267130348362	
982400	 0.008308358589332432	
982300	 0.00830825822504	
982200	 0.008304441646608596	
982100	 0.008301948071216647	
982000	 0.008299968056439733	
981900	 0.008287597056459872	
981800	 0.008273821016613225	
981700	 0.008263740437218503	
981600	 0.008249844729600553	
981500	 0.008237236137764614	
981400	 0.008225112344657948	
